Volume,Page,Sheet Type,Decade,Country,County,Subdivision,GitHub?,GitHub Location,Transcribed Location,Year count,Start Year,Summary,Readings,100s+999s,% Complete,First Reading,Last Reading,Totals count,Totals 100s+999s,Avg Total,CSV Issues,GitHub Tree,Has Station No. ?,Station No.,Station No. Sorter,Site Name,NGR,Latitude,Longitude,Elevation (ft),Stn no.,Observer,Comments
TYRain_1951-1960_11_pt1,181,Rainfall,1950s,England,Somerset,-,N,-,WITHAM FRIARY (GARE HILL),10,1951,[####......],48,0,40.0,1951/01,1954/12,4,0,43.8,,-,Y,[1953/7],BR 1953/07,WITHAM-FRIARY-GARE-HILL,ST 781404,51.162,-2.315,,[1953/7],,
TYRain_1951-1960_11_pt1,199,Rainfall,1950s,England,Somerset,-,N,-,EAST HARPTREE (COLEY),10,1951,[......####],48,0,40.0,1957/01,1960/12,4,0,44.5,,-,Y,[1969/2/1],BR 1969/02/01,EAST-HARPTREE-COLEY,ST 582556,51.298,-2.601,,[1969/2/1],A J Wookey,1957-1961 / moved from east harptree Harptree house The Bungalow Coley Road NGR on sheet seems wrong for distances and not Coley or Coley Road
TYRain_1951-1960_12_pt1,4,Rainfall,1950s,England,Somerset,-,N,-,BRUTON (SEXEY'S SCHOOL),10,1951,[.........2],2,0,1.7,1960/11,1960/12,0,0,,,-,Y,[2000/1],BR 2000/01,BRUTON-SEXEYS-SCHOOL,ST 676341,51.105,-2.464,,[2000/1],,Bruton 1961-1965?
TYRain_1951-1960_12_pt1,5,Rainfall,1950s,England,Somerset,-,N,-,South Brewham (Bedlamgreen),10,1951,[.......2##],26,0,21.7,1958/11,1960/12,2,0,46.2,,-,Y,[2000/4],BR 2000/04,SOUTH-BREWHAM-BEDLAMGREEN,ST 730338,51.103,-2.387,,[2000/4],,1958-1962
TYRain_1951-1960_12_pt1,17,Rainfall,1950s,England,Somerset,-,N,-,COSSINGTON,10,1951,[.....7.#3.],22,0,18.3,1956/06,1959/03,1,0,30.2,,-,Y,[2008],BR 2008,COSSINGTON-SOMERSET,ST 358402,51.157,-2.919,,[2008],,
TYRain_1951-1960_12_pt1,19,Rainfall,1950s,England,Somerset,-,N,-,Bridgwater (R.O.F.),10,1951,[##........],24,0,20.0,1951/01,1952/12,2,0,34.0,,-,Y,[2011/3],BR 2011/03,BRIDGWATER-R-O-F,ST 332426,51.179,-2.957,,[2011/3],,
TYRain_1951-1960_12_pt1,24,Rainfall,1950s,England,Somerset,-,N,-,SHEPTON MALLET (CLEEVERS),10,1951,[........82] Dup,10,0,8.3,1959/05,1960/02,0,0,,Duplication,-,Y,[2013/3],BR 2013/03,SHEPTON-MALLET-CLEEVERS,ST 609441,51.195,-2.561,,[2013/3],,Ends 1960 Feb
TYRain_1951-1960_12_pt1,35,Rainfall,1950s,England,Somerset,-,N,-,WELLS (PRIDDY),10,1951,[.........#],10,0,8.3,1960/03,1960/12,0,0,,,-,Y,[2022/9],BR 2022/09,WELLS-PRIDDY,ST 532505,51.252,-2.672,,[2022/9],,1959-1962
TYRain_1951-1960_12_pt1,42,Rainfall,1950s,England,Somerset,-,N,-,CHEDDAR (SHIPHAM HILL),10,1951,[....9#####],69,0,57.5,1955/04,1960/12,5,0,41.3,,-,Y,[2027/1],BR 2027/01,CHEDDAR-SHIPHAM-HILL,ST 447560,51.300,-2.795,,[2027/1],,1955-1961
TYRain_1951-1960_12_pt1,56,Rainfall,1950s,England,Somerset,-,N,-,BANWELL,10,1951,[...#......],12,0,10.0,1954/01,1954/12,1,0,44.7,,-,Y,[2037/3],BR 2037/03,BANWELL,ST 396591,51.328,-2.868,,[2037/3],,
TYRain_1951-1960_12_pt1,59,Rainfall,1950s,England,Somerset,-,N,-,WESTON-SUPER-MARE (WORLEBURY PARK),10,1951,[###9......],45,0,37.5,1951/01,1954/09,3,0,36.3,,-,Y,[2039/6],BR 2039/06,WESTON-SUPER-MARE-WORLEBURY-PARK,ST 333628,51.360,-2.959,,[2039/6],,
TYRain_1951-1960_12_pt1,61,Rainfall,1950s,England,Somerset,-,N,-,WICK ST LAWRENCE,10,1951,[.....8##..],32,0,26.7,1956/05,1958/12,2,0,31.8,,-,Y,[2041],BR 2041,WICK-ST-LAWRENCE,ST 652365,51.127,-2.499,,[2041],,
TYRain_1951-1960_12_pt1,63,Rainfall,1950s,England,Somerset,-,N,-,YATTON (GLENTWORTH),10,1951,[6####.....],54,0,45.0,1951/07,1955/12,4,0,35.2,,-,Y,[2041/7],BR 2041/07,YATTON-GLENTWORTH,ST 430655,51.386,-2.821,,[2041/7],P H Hoy,1954 and 1955 estimated values / 1955 moved to 2043/5
TYRain_1951-1960_12_pt1,65,Rainfall,1950s,England,Somerset,-,N,-,KINGSTON (BLAKES SEA WALL),10,1951,[8.........],8,0,6.7,1951/01,1951/12,0,0,,,-,Y,[2042/5],BR 2042/05,KINGSTON-BLAKES-SEA-WALL,,,,,[2042/5],,"There is no trace of ""Blakes Sea Wall"" so I have taken the coastline closest to Kingston Seymour. There is a Seawall Farm nearby but this is some way inland - 1951 Jan Yes Gap During Summer"
TYRain_1951-1960_12_pt1,78,Rainfall,1950s,England,Somerset,-,N,-,CREWKERNE (LYME ROAD),10,1951,[.....#####],60,0,50.0,1956/01,1960/12,5,0,41.0,,-,Y,[2050/9/5],BR 2050/09/05,CREWKERNE-LYME-ROAD,ST 438089,50.877,-2.800,,[2050/9/5],,Crewkerne Lyme Road on MIDAS is actually the Resevoir Gauge moved from Mount Pleasant
TYRain_1951-1960_12_pt1,81,Rainfall,1950s,England,Somerset,-,N,-,CREWKERNE (MOUNT PLEASANT),10,1951,[..#.......],12,0,10.0,1953/01,1953/12,1,0,24.8,,-,Y,[2051/5],BR 2051/05,CREWKERNE-MOUNT-PLEASANT,ST 447099,50.886,-2.788,,[2051/5],,"Mount pleasent is a small section of road, cemetry at the top and DeCombe house hlaf way down. Gauge moved to Lyme Road. Using De Combe house as the point of reerence."
TYRain_1951-1960_12_pt1,84,Rainfall,1950s,England,Somerset,-,N,-,DONYATT,10,1951,[........1#],13,0,10.8,1959/12,1960/12,1,0,49.5,,-,Y,[2055/6],BR 2055/06,DONYATT,ST 340138,50.920,-2.940,,[2055/6],,1960-1963
TYRain_1951-1960_12_pt1,87,Rainfall,1950s,England,Somerset,-,N,-,ILMINSTER,10,1951,[.....#....],12,0,10.0,1956/01,1956/12,1,0,25.9,,-,Y,[2055/9/9],BR 2055/09/09,ILMINSTER,ST 358147,50.928,-2.915,,[2055/9/9],,
TYRain_1951-1960_12_pt1,108,Rainfall,1950s,England,Somerset,-,N,-,YEOVILTON AIRFIELD,10,1951,[#..864....],30,0,25.0,1951/01,1956/10,1,0,37.9,,-,Y,[2068/3],BR 2068/03,YEOVILTON-AIRFIELD,ST 547238,51.012,-2.647,,[2068/3],,
TYRain_1951-1960_12_pt1,111,Rainfall,1950s,England,Somerset,-,N,-,TAUNTON (ASHLEY ROAD),10,1951,[###.......],36,0,30.0,1951/01,1953/12,3,0,31.1,,-,Y,[2069/2],BR 2069/02,TAUNTON-ASHLEY-ROAD,ST 216244,51.014,-3.119,,[2069/2],,
TYRain_1951-1960_12_pt1,114,Rainfall,1950s,England,Somerset,-,N,-,TAUNTON,10,1951,[###.......] Dup,36,0,30.0,1951/01,1953/12,3,0,30.8,Duplication,-,Y,[2070/4/1],BR 2070/04/01,TAUNTON-WELLINGTON-ROAD,ST 217246,51.015,-3.118,,[2070/4/1],,
TYRain_1951-1960_12_pt1,117,Rainfall,1950s,England,Somerset,-,N,-,NORTH CURRY (STAR LANE),10,1951,[.........#],12,0,10.0,1960/01,1960/12,1,0,39.8,,-,Y,[2072/1],BR 2072/01,NORTH-CURRY-STAR-LANE,ST 308243,51.014,-2.988,,[2072/1],,1960-1962
TYRain_1951-1960_12_pt1,124,Rainfall,1950s,England,Somerset,-,N,-,Wiveliscombe (Bournes),10,1951,[9####8....],65,0,54.2,1951/04,1956/08,4,0,40.7,,-,Y,[2072/7],BR 2072/07,WIVELISCOMBE-BOURNES,ST 083277,51.041,-3.309,,[2072/7],G B Synge,
TYRain_1951-1960_12_pt1,125,Rainfall,1950s,England,Somerset,-,N,-,WIVELISCOMBE (FORD),10,1951,[.....####.] Dup,48,0,40.0,1956/01,1959/12,4,0,34.6,Duplication,-,Y,[2072/8],BR 2072/08,WIVELISCOMBE-FORD,ST 093289,51.052,-3.295,,[2072/8],A W Sanders,Ends Apr 1959 Duplication
TYRain_1951-1960_12_pt1,128,Rainfall,1950s,England,Somerset,-,N,-,Langport Garden City,10,1951,[........1#],13,0,10.8,1959/12,1960/12,1,0,40.2,,-,Y,[2073/2],BR 2073/02,LANGPORT-GARDEN-CITY,ST 425273,51.042,-2.822,,[2073/2],,1962-1967
TYRain_1951-1960_12_pt1,130,Rainfall,1950s,England,Somerset,-,N,-,TAUNTON (STAPLEGROVE MANOR),10,1951,[........6#],18,0,15.0,1959/07,1960/12,1,0,40.8,,-,Y,[2074/3],BR 2074/03,TAUNTON-STAPLEGROVE-MANOR,ST 217267,51.034,-3.118,,[2074/3],,1960-1962
TYRain_1951-1960_12_pt1,138,Rainfall,1950s,England,Somerset,-,N,-,WIVELISCOMBE (HIGH STREET),10,1951,[.........#],12,0,10.0,1960/01,1960/12,1,0,51.5,,-,Y,[2076/4],BR 2076/04,WIVELISCOMBE-HIGH-STREET,ST 081277,51.041,-3.312,,[2076/4],,1960-1962 Duplication
TYRain_1951-1960_12_pt1,146,Rainfall,1950s,England,Somerset,-,N,-,BROOMFIELD (THE OLD VICARAGE),10,1951,[...6###4..],46,0,38.3,1954/07,1958/04,3,0,30.4,,-,Y,[2076/9/2],BR 2076/09/02,BROOMFIELD-THE-OLD-VICARAGE,ST 228320,51.082,-3.104,,[2076/9/2],,
TYRain_1951-1960_12_pt1,171,Rainfall,1950s,England,Somerset,-,N,-,WEMBDON (CASTLE BAILEY HOUSE),10,1951,[.....#....],12,0,10.0,1956/01,1956/12,1,0,23.1,,-,Y,[2082/9/9],BR 2082/09/09,WEMBDON-CASTLE-BAILEY-HOUSE,,,,,[2082/9/9],,
TYRain_1951-1960_12_pt1,174,Rainfall,1950s,England,Somerset,-,N,-,Spaxton (Radlett Common),10,1951,[......8###],44,0,36.7,1957/05,1960/12,3,0,36.2,,-,Y,[2083/8],BR 2083/08,SPAXTON-RADLETT-COMMON,ST 210381,51.137,-3.131,,[2083/8],,1957-1960
TYRain_1951-1960_12_pt1,179,Rainfall,1950s,England,Somerset,-,N,-,BAWDRIP (BATH ROAD),10,1951,[...####...],46,0,38.3,1954/03,1957/12,3,0,26.1,,-,Y,[2085/7],BR 2085/07,BAWDRIP-BATH-ROAD,ST 325391,51.147,-2.966,,[2085/7],W N Winslade,Starts Mar 1954
TYRain_1951-1960_12_pt1,180,Rainfall,1950s,England,Somerset,-,N,-,NETHER STOWEY (OLD HOUSE),10,1951,[##7.......],31,0,25.8,1951/01,1953/07,2,0,42.0,,-,Y,[2085/8],BR 2085/08,NETHER-STOWEY-OLD-HOUSE,ST 192397,51.151,-3.157,,[2085/8],,11 St Marys St
TYRain_1951-1960_12_pt1,183,Rainfall,1950s,England,Somerset,-,N,-,Bridgwater (Bawdrip),10,1951,[..........],0,0,0.0,,,0,0,,,-,Y,[2087/2],BR 2087/02,BRIDGWATER-BAWDRIP,ST 341397,51.153,-2.944,,[2087/2],,Moved 2140/1 Ridgeway No Values
TYRain_1951-1960_12_pt1,187,Rainfall,1950s,England,Somerset,-,N,-,TREBOROUGH (WITHIEL HILL),10,1951,[######....],72,0,60.0,1951/01,1956/12,6,0,51.6,,-,Y,[2088/8],BR 2088/08,TREBOROUGH-WITHIEL-HILL,SS 995351,51.106,-3.437,,[2088/8],,1951-1956
TYRain_1951-1960_12_pt1,191,Rainfall,1950s,England,Somerset,-,N,-,TIMBERSCOMBE (POLICE STATION),10,1951,[...6#9....],27,1,22.5,1954/07,1956/09,1,0,38.9,,-,Y,[2091/6],BR 2091/06,TIMBERSCOMBE-POLICE-STATION,SS 955418,51.166,-3.496,,[2091/6],,
TYRain_1951-1960_12_pt1,215,Rainfall,1950s,England,Somerset,-,N,-,Minehead (Dunkery Lodge),10,1951,[#..##.....],36,0,30.0,1951/01,1955/12,3,0,37.1,,-,Y,[2098/4],BR 2098/04,MINEHEAD-DUNKERY-LODGE,SS 968459,51.203,-3.479,,[2098/4],,
TYRain_1951-1960_12_pt1,225,Rainfall,1950s,England,Somerset,-,N,-,Dulverton (Secondary School),10,1951,[........2#],14,0,11.7,1959/11,1960/12,1,0,65.1,,-,Y,[2110/9],BR 2110/09,DULVERTON-SECONDARY-SCHOOL,SS 918277,51.038,-3.545,,[2110/9],,1961-1965
TYRain_1951-1960_12_pt1,229,Rainfall,1950s,England,Somerset,-,N,-,BRIDGETOWN,10,1951,[..###.....],36,0,30.0,1953/01,1955/12,3,0,50.9,,-,Y,[2112/4],BR 2112/04,BRIDGETOWN,SS 923332,51.088,-3.539,,[2112/4],Miss K M Worlsey,
TYRain_1951-1960_12_pt1,236,Rainfall,1950s,England,Somerset,-,N,-,SIMONSBATH (LODGE),10,1951,[.........8],8,0,6.7,1960/05,1960/12,0,0,,,-,Y,[2116/6],BR 2116/06,SIMONSBATH-LODGE,SS 761392,51.139,-3.772,,[2116/6],,1960-1966
TYRain_1951-1960_12_pt1,237,Rainfall,1950s,England,Somerset,-,N,-,PINKWORTHY FARM,10,1951,[......####],48,0,40.0,1957/01,1960/12,4,0,78.1,,-,Y,[2116/8],BR 2116/08,PINKWORTHY-FARM,SS 722412,51.156,-3.829,,[2116/8],,1957-1961
TYRain_1951-1960_13_pt1,5,Rainfall,1950s,England,Gloucestershire,-,N,-,St. Briavels (Woodlands),10,1951,[##........],24,0,20.0,1951/01,1952/12,2,0,41.9,,-,Y,[81329 - suspect],,ST-BRIAVELS-WOODLANDS,SO 559044,51.737,-2.640,,[2122/9/5],,
TYRain_1951-1960_13_pt1,13,Rainfall,1950s,England,Gloucestershire,-,N,-,COLEFORD (PURPLES NURSERY),10,1951,[..........],0,0,0.0,,,0,0,,,-,Y,[2131/2],BR 2131/02,COLEFORD-PURPLES-NURSERY,SO 591106,51.793,-2.594,,[2131/2],,
TYRain_1951-1960_13_pt1,24,Rainfall,1950s,England,Gloucestershire,-,N,-,THORNBURY (MORTON MAYPOLE),10,1951,[..........],0,0,0.0,,,0,0,,,-,Y,[2142/2],BR 2142/02,THORNBURY-MORTON-MAYPOLE,ST 641912,51.618,-2.520,,[2142/2],,
TYRain_1951-1960_13_pt1,36,Rainfall,1950s,England,Gloucestershire,-,N,-,WOODCHESTER DOMINICAN PRIORY,10,1951,[....4.....],4,0,3.3,1955/09,1955/12,0,0,,,-,Y,[2154/1],BR 2154/01,WOODCHESTER-DOMINICAN-PRIORY,SO 841010,51.708,-2.232,,[2154/1],,
TYRain_1951-1960_13_pt1,64,Rainfall,1950s,England,Gloucestershire,-,N,-,TODDINGTON (LYDES),10,1951,[##........],24,0,20.0,1951/01,1952/12,2,0,29.0,,-,Y,[2182/6],BR 2182/06,TODDINGTON-LYDES,SP 045335,52.000,-1.936,,[2182/6],,
TYRain_1951-1960_13_pt1,74,Rainfall,1950s,England,Gloucestershire,-,N,-,Bristol (Bishop Road),10,1951,[.#........],12,0,10.0,1952/01,1952/12,1,0,35.1,,-,Y,[2189/3],BR 2189/03,BRISTOL-BISHOP-ROAD,ST 584758,51.480,-2.600,,[2189/3],,
TYRain_1951-1960_13_pt1,77,Rainfall,1950s,England,Gloucestershire,-,N,-,WESTBURY-ON-TRYM (COOMBE DINGLE),10,1951,[...3###...],39,0,32.5,1954/10,1957/12,3,0,28.2,,-,Y,[2190/5],BR 2190/05,WESTBURY-ON-TRYM-COOMBE-DINGLE,ST 555777,51.496,-2.642,,[2190/5],,
TYRain_1951-1960_13_pt1,87,Rainfall,1950s,England,Gloucestershire,-,N,-,SOUTH CERNEY AIRFIELD,10,1951,[...###6...],42,0,35.0,1954/01,1957/06,3,0,25.8,,-,Y,[2197/1],BR 2197/01,SOUTH-CERNEY-AIRFIELD,SU 050993,51.692,-1.929,,[2197/1],,
TYRain_1951-1960_13_pt1,120,Rainfall,1950s,England,Herefordshire,-,N,-,MORDIFORD (LARPORT),10,1951,[...##.....],22,0,18.3,1954/01,1955/10,1,0,31.3,,-,Y,[2225/7],BR 2225/07,MORDIFORD-LARPORT,SO 5720038800,52.046,-2.625,170,[2225/7],,1954 to oct 1955 terminated
TYRain_1951-1960_13_pt1,125,Rainfall,1950s,England,Herefordshire,-,N,-,HEREFORD (KINGS ACRE ROAD),10,1951,[######7...],79,0,65.8,1951/01,1957/07,6,0,27.1,,-,Y,[2228/5],BR 2228/05,HEREFORD-KINGS-ACRE-ROAD,SO 4810041200,52.067,-2.759,216,[2228/5],,A C Quinn. 216' 1951 to July 1957. Moved to 2233/5 - gauge presumably.
TYRain_1951-1960_13_pt1,140,Rainfall,1950s,England,Herefordshire,-,N,-,BROMYARD GRAMMAR SCHOOL,10,1951,[#4........],16,0,13.3,1951/01,1952/05,1,0,33.7,,-,Y,[124946 - suspect],,BROMYARD-GRAMMAR-SCHOOL,SO 6560054800,52.190,-2.505,400,[2242/2],,1951 to may 1952 missing april 1952
TYRain_1951-1960_13_pt1,171,Rainfall,1950s,England,Shropshire,-,N,-,ALVELEY,10,1951,[.........9],9,0,7.5,1960/04,1960/12,0,0,,,-,Y,[2272/5],BR 2272/05,ALVELEY,SO 755842,52.455,-2.362,236,[2272/5],,NGR is from 1950s record. Altitudes match
TYRain_1951-1960_13_pt1,179,Rainfall,1950s,England,Shropshire,-,N,-,LITTLE STRETTON,10,1951,[.........7] Dup,7,0,5.8,1960/06,1960/12,0,0,,Duplication,-,Y,[2275/1],BR 2275/01,LITTLE-STRETTON,SO 438912,52.516,-2.830,610,[2275/1],,NGR is from 1950s record. Altitudes match
TYRain_1951-1960_13_pt1,186,Rainfall,1950s,England,Shropshire,-,N,-,ACTON BURNELL,10,1951,[.........9],9,0,7.5,1960/03,1960/11,0,0,,,-,Y,[2285/4/5],BR 2285/04/05,ACTON-BURNELL,SJ 534021,52.615,-2.690,390,[2285/4/5],,NGR is from 1950s record. Altitudes match
TYRain_1951-1960_13_pt1,192,Rainfall,1950s,England,Shropshire,-,N,-,SHREWSBURY (BICTON HEATH),10,1951,[.....#####],60,0,50.0,1956/01,1960/12,5,0,29.5,,-,Y,[2289/9],BR 2289/09,SHREWSBURY-BICTON-HEATH,SJ 453132,52.714,-2.811,270,[2289/9],,"NGR is from 1950s record, which is Bicton House in Bicton Heath. Altitudes match"
TYRain_1951-1960_13_pt1,210,Rainfall,1950s,England,Shropshire,-,N,-,CHESWARDINE VICARAGE,10,1951,[8#........],20,0,16.7,1951/05,1952/12,1,0,28.3,,-,Y,[2309/8],BR 2309/08,CHESWARDINE-VICARAGE,SJ 719299,52.866,-2.419,470,,,NGR is the vicarage and altitudes match
TYRain_1951-1960_14_pt1,5,Rainfall,1950s,England,Staffordshire,-,N,-,Flash (Quarnford Post Office),10,1951,[....166#9#],45,0,37.5,1955/11,1960/12,1,0,43.5,,-,Y,[151212 - suspect],,FLASH-QUARNFORD-POST-OFFICE,SK 030675,53.205,-1.957,1550,[2314/1],,NGR is from the 1950s record and is 100m N of the Post Office but a note on the record suggests gauge moved in 1958. Crossed out NGR of SK029674 is the Post Office. Altitudes reasonable match
TYRain_1951-1960_14_pt1,25,Rainfall,1950s,England,Staffordshire,-,N,-,BIRMINGHAM (RAY HALL SEW WORKS),10,1951,[...2......],2,0,1.7,1954/11,1954/12,0,0,,,-,Y,[2328/3],BR 2328/03,BIRMINGHAM-RAY-HALL-SEW-WORKS,SP 024945,52.548,-1.966,351,[2328/3],,NGR is Ray Hall sewage works. Altitudes match
TYRain_1951-1960_14_pt1,51,Rainfall,1950s,England,Staffordshire,-,N,-,WHEATON ASTON,10,1951,[......2###],38,0,31.7,1957/11,1960/12,3,0,31.4,,-,Y,[2341/5],BR 2341/05,WHEATON-ASTON,SJ 837150,52.732,-2.243,365,[2341/5],,"NGR is the Poultry Progeny Testing Station, noted as observer, near Wheaton Aston. Altitudes match. 1950s record has an NGR of SJ848133, which is 2km SSE and at the wrong altitude but MIDAS uses this NGR!"
TYRain_1951-1960_14_pt1,72,Rainfall,1950s,England,Staffordshire,-,N,-,Mavesyn Ridware Rectory,10,1951,[######....],71,1,59.2,1951/01,1956/12,6,0,27.9,,-,Y,[167464 - suspect],,MAVESYN-RIDWARE-RECTORY,SK 077182,52.761,-1.887,229,[2358/7],,"NGR is the Rectory in Rake End, which is for the parish of Mevestyn Ridware. Altitudes match. 1950s record has the NGR as SK078181, which is not the rectory"
TYRain_1951-1960_14_pt1,73,Rainfall,1950s,England,Staffordshire,-,N,-,Burton on Trent (Stapenhill Road),10,1951,[7.........],7,0,5.8,1951/01,1951/09,0,0,,,-,Y,[2358/8],BR 2358/08,BURTON-ON-TRENT-STAPENHILL-RD,SK 256226,52.800,-1.622,200,[2358/8],,NGR is on Stapenhill Road at the stated altitude and with the stated relationship to the church.
TYRain_1951-1960_14_pt1,78,Rainfall,1950s,England,Staffordshire,-,N,-,Byrkley Lodge Gardens,10,1951,[#.........],12,0,10.0,1951/01,1951/12,1,0,38.5,,-,Y,[2361/1],BR 2361/01,BYRKLEY-LODGE-GARDENS,SK 172233,52.807,-1.746,420,[2361/1],,NGR is what looks to have been the walled garden to Byrkley Lodge. Altitudes match as does relationship to church. Byrkely Lodge itself is 800m W and is now St George's Park Football Centre
TYRain_1951-1960_14_pt1,90,Rainfall,1950s,England,Staffordshire,-,N,-,LIGHTWOOD (STARWOOD ROAD),10,1951,[........5#],17,0,14.2,1959/08,1960/12,1,0,48.8,,-,Y,[2363/9/1],BR 2363/09/01,LIGHTWOOD-STARWOOD-ROAD,SJ 921418,52.974,-2.119,585,[2363/9/1],,NR is from 1950s record and is on Starwood Road. Altitudes match
TYRain_1951-1960_14_pt1,96,Rainfall,1950s,England,Staffordshire,-,N,-,WERRINGTON,10,1951,[###.......],34,0,28.3,1951/01,1953/10,2,0,36.9,,-,Y,[2364/6],BR 2364/06,WERRINGTON,SJ 942473,53.023,-2.088,860,[2364/6],,"NGR is based on the very precise relationships to church and station. Altitudes match. NGR could be +/- 200m E/W. 1950s record has an NGR of SJ970474, which is 2.7km E and a lower altitude."
TYRain_1951-1960_14_pt1,103,Rainfall,1950s,England,Staffordshire,-,N,-,Leek (Longsdon),10,1951,[##7.......],31,0,25.8,1951/01,1953/07,2,0,39.5,,-,Y,[2371/1],BR 2371/01,LEEK-LONGSDON,SJ 962542,53.085,-2.058,650,[2371/1],,NGR is from the 1950s record and is in Longsdon. Altitudes match.
TYRain_1951-1960_14_pt1,104,Rainfall,1950s,England,Staffordshire,-,N,-,Leek (Westwood Park Avenue),10,1951,[..4######.],76,0,63.3,1953/09,1959/12,6,0,38.1,,-,Y,[2371/8],BR 2371/08,LEEK-WESTWOOD-PARK-AVENUE,SJ 970566,53.107,-2.046,550,[2371/8],,"NGR is on Westbourne Park Avenue with the stated altitudes and relationships to the church and station 1950s record has an NGR of SJ978564, 800m ESE, which is not Westbourne Park Avenue and is 40 ft too high"
TYRain_1951-1960_14_pt1,106,Rainfall,1950s,England,Staffordshire,-,N,-,LEEK (POOLEND PUMPING STATION),10,1951,[....6#####],66,0,55.0,1955/07,1960/12,5,0,37.2,,-,Y,[2372/2],BR 2372/02,LEEK-POOLEND-PUMPING-STATION,SJ 965582,53.121,-2.054,530,[2372/2],,NGR is from the 1950s record and is Poolend pumping Station. Stated altitude is slightly high by 10 to 15 ft.
TYRain_1951-1960_14_pt1,132,Rainfall,1950s,England,Worcestershire,-,N,-,KEMPSEY (KINGSHURST),10,1951,[###.......],36,0,30.0,1951/01,1953/12,3,0,27.3,,-,Y,[2398/5],BR 2398/05,KEMPSEY-KINGSHURST,SO 850489,52.138,-2.221,54,[2398/5],,Wadborough st 3mi E
TYRain_1951-1960_14_pt1,139,Rainfall,1950s,England,Worcestershire,-,N,-,DROITWICH,10,1951,[........9#],19,0,15.8,1959/04,1960/11,0,0,,,-,Y,[2404/7],BR 2404/07,DROITWICH-THE-HEADMASTER,SO 893625,52.261,-2.158,180,[2404/7],,"3404/7 180' THE HEADMASTER, gauge noted as ""practically worthless"""
TYRain_1951-1960_14_pt1,171,Rainfall,1950s,England,Worcestershire,-,N,-,BREDON HILL (LALU),10,1951,[..........],0,0,0.0,,,0,0,,,-,Y,[2423/5],BR 2423/05,BREDON-HILL-LALU,SO 964397,52.056,-2.054,885,[2423/5],,No data
TYRain_1951-1960_14_pt1,191,Rainfall,1950s,England,Worcestershire,-,N,-,OLDBURY (LANGLEY),10,1951,[.....##...],24,0,20.0,1956/01,1957/12,2,0,28.0,,-,Y,[2440/1],BR 2440/01,OLDBURY-LANGLEY,SO 987871,52.482,-2.021,525,[2440/1],,
TYRain_1951-1960_15_pt1,7,Rainfall,1950s,England,Warwickshire,-,N,-,BIDFORD ON AVON (BOWOOD),10,1951,[.###9.....],45,0,37.5,1952/01,1955/09,3,0,27.1,,-,Y,[2442/1],BR 2442/01,BIDFORD-ON-AVON-BOWOOD,,,,200,[2442/1],,2442/1 200' AH Brunwin Bidford ch 3/8mi ENE
TYRain_1951-1960_15_pt1,33,Rainfall,1950s,England,Warwickshire,-,N,-,GRANDBOROUGH,10,1951,[........87],15,0,12.5,1959/05,1960/07,0,0,,,-,Y,[2455/4],BR 2455/04,GRANDBOROUGH,SP 489671,52.300,-1.284,,[2455/4],,2455/4 full record
TYRain_1951-1960_15_pt1,82,Rainfall,1950s,England,Warwickshire,-,N,-,BIRMINGHAM (KING'S STANDING),10,1951,[...48.....],12,0,10.0,1954/09,1955/08,0,0,,,-,Y,[2487/5/5],BR 2487/05/05,BIRMINGHAM-KINGS-STANDING,,,,463,[2487/5/5],,2487/5/5 463' PB Jukes KS St Lukes 1100yds NNE
TYRain_1951-1960_15_pt1,122,Rainfall,1950s,England,Leicestershire,-,N,-,MARKET BOSWORTH (GRAMMAR SCHOOL),10,1951,[...3#...##],39,0,32.5,1954/09,1960/12,3,0,23.9,,-,Y,[2505/3],BR 2505/03,MARKET-BOSWORTH-GRAMMAR-SCHOOL,SK 405032,52.625,-1.403,,[2505/3],,
TYRain_1951-1960_15_pt1,147,Rainfall,1950s,England,Rutland,-,N,-,OAKHAM (STAMFORD ROAD),10,1951,[.........7],7,0,5.8,1960/06,1960/12,0,0,,,-,Y,[2523/7/5],BR 2523/07/05,OAKHAM-STAMFORD-ROAD,SK 864086,52.668,-0.724,,[2523/7/5],,
TYRain_1951-1960_15_pt1,157,Rainfall,1950s,England,Lincolnshire,-,N,-,HOVENDEN HOUSE,10,1951,[.........#],12,0,10.0,1960/01,1960/12,1,0,28.7,,-,Y,[228399 - suspect],,HOVENDEN-HOUSE,TF 397261,52.814,0.071,15,[2525/5/1],Welland River Board,Ended 1980 [4078]
TYRain_1951-1960_15_pt1,162,Rainfall,1950s,England,Lincolnshire,-,N,-,LITTLE BYTHAM,10,1951,[........#.],12,0,10.0,1959/01,1959/12,1,0,17.5,,-,Y,[2528/4],BR 2528/04,LITTLE-BYTHAM,TF 014178,52.748,-0.499,110,[2528/4],Welland River Board,
TYRain_1951-1960_15_pt1,163,Rainfall,1950s,England,Lincolnshire,-,N,-,CAREBY (SCHOOL HOUSE),10,1951,[####......],48,0,40.0,1951/01,1954/12,4,0,23.8,,-,Y,[2528/5],BR 2528/05,CAREBY-SCHOOL-HOUSE,TF 021164,52.736,-0.489,150,[2528/5],R.Barbary,
