GitHub Folder,Country,County,Has Concat?,Concat count,Sheet count,Start year,End year,GitHub Timestamp
TONGUE,Scotland,Sutherland,Y,4,12,1850,1960,2020-09-06 16:32:17 +0100
TOOT-BALDON-POTLANDS,England,Oxfordshire,Y,1,6,1900,1960,2021-01-12 20:43:39 +0000
TORKSEY,England,Lincolnshire,Y,2,4,1920,1960,2020-12-14 13:23:39 +0000
TOROSAY-CASTLE,Scotland,Argyll,Y,3,6,1830,1869,2020-12-11 17:08:20 +0000
TORPANTAU-BLAEN-CAER-FANELL,Wales,Brecknockshire,N,0,5,1910,1960,2020-12-16 23:16:29 +0000
TORPANTAU-DARENFAWR,Wales,Brecknockshire,N,0,5,1910,1960,2020-12-16 23:16:29 +0000
TORPANTAU-STATION,Wales,Brecknockshire,N,0,5,1890,1930,2020-10-28 15:35:08 +0000
TORPANTAU-YNYSPOSTE,Wales,Brecknockshire,N,0,5,1910,1960,2020-10-28 15:35:08 +0000
TORPHICHEN-LOCHCOTE,Scotland,West Lothian (Linlithgow),N,0,5,1910,1960,2020-10-29 09:23:05 +0000
TORPOINT-TRETHILL-HOUSE,England,Cornwall,Y,1,6,1890,1950,2020-07-15 20:09:52 +0100
TORQUAY-ABBEY-PARK,England,Devon,Y,2,8,1890,1960,2020-11-15 23:20:36 +0000
TORQUAY-LAMORNA,England,Devon,N,0,3,1860,1889,2020-07-31 00:39:46 +0100
TORRINGTON-ENFIELD,England,Devon,N,0,6,1900,1960,2020-07-26 23:24:24 +0100
TORRINGTON-LITTLE-SILVER,England,Devon,N,0,8,1870,1919,2020-07-26 23:24:24 +0100
TORSIDE-RES,England,Cheshire,Y,3,13,1860,1960,2020-07-08 14:36:05 +0100
TORTWORTH-COURT,England,Gloucestershire,N,0,6,1890,1950,2020-08-10 22:52:14 +0100
TORTWORTH-SCHOOL,England,Gloucestershire,N,0,6,1900,1960,2020-09-02 23:14:52 +0100
TOTLEY-HALL,England,Derbyshire,N,0,5,1890,1940,2020-09-07 16:31:53 +0100
TOTNES-BERRY-POMEROY,England,Devon,N,0,7,1890,1950,2020-10-06 21:52:24 +0100
TOTTENHAM-DRAYTON-ROAD,England,Middlesex-stayed-Middlesex,Y,1,5,1900,1950,2020-10-22 22:18:37 +0100
TOTTENHAM-HOWARD,England,Middlesex-stayed-Middlesex,Y,2,5,1677,1886,2020-12-19 00:27:45 +0000
TOTTENHAM-MIX,England,Middlesex-stayed-Middlesex,Y,4,8,1820,1899,2020-10-22 22:18:37 +0100
TOTTERIDGE-WEST-LODGE,England,Hertfordshire,Y,1,6,1900,1960,2020-07-08 14:36:05 +0100
TOWCESTER,England,Northamptonshire,Y,1,4,1870,1909,2020-11-16 23:16:55 +0000
TOWCESTER-BRADDEN,England,Northamptonshire,Y,2,6,1900,1960,2020-11-16 23:16:55 +0000
TOWCESTER-EASTON-NESTON,England,Northamptonshire,Y,1,10,1860,1960,2020-07-08 14:36:05 +0100
TOWNLEY-HALL,England,Lancashire,Y,1,6,1677,1886,2020-11-16 23:16:55 +0000
TOWYN-BRONFFYNNON,Wales,Merionethshire,Y,2,5,1920,1960,2020-11-11 22:42:28 +0000
TOWYN-YNYS-Y-MAENGWYN,Wales,Merionethshire,Y,1,5,1910,1960,2020-11-10 17:41:42 +0000
TRAWSFYNYDD,Wales,Merionethshire,Y,3,6,1860,1960,2020-11-10 17:41:42 +0000
TRAWSFYNYDD-CAMP,Wales,Merionethshire,Y,1,4,1910,1950,2020-12-16 13:13:01 +0000
TRAWSFYNYDD-CWM-PRYSOR,Wales,Merionethshire,Y,1,4,1920,1960,2020-11-15 23:20:36 +0000
TRAWSFYNYDD-DARN-GAE,Wales,Merionethshire,Y,1,3,1931,1960,2020-11-15 23:20:36 +0000
TRAWSFYNYDD-TYN-TWLL,Wales,Merionethshire,Y,1,4,1920,1960,2020-11-15 23:20:36 +0000
TRECASTLE-BLAENAU-LYDFER,Wales,Brecknockshire,N,0,7,1890,1960,2020-07-01 17:36:52 +0100
TRECASTLE-LLYWEL-VIC,Wales,Brecknockshire,N,0,4,1880,1919,2020-10-13 12:47:16 +0100
TREDEGAR-BEDWELLTY-HOUSE,Wales,Monmouthshire,N,0,3,1870,1899,2020-10-22 00:21:29 +0100
TREDEGAR-EBBW-VALE,Wales,Monmouthshire,N,0,2,1870,1889,2020-10-22 00:21:29 +0100
TREDEGAR-LABORATORY,Wales,Monmouthshire,N,0,5,1910,1960,2020-10-08 13:01:46 +0100
TREDEGAR-THE-WILLOWS,Wales,Monmouthshire,N,0,4,1880,1919,2020-09-07 16:31:53 +0100
TREDUNNOCK,Wales,Monmouthshire,N,0,4,1870,1909,2020-09-07 16:31:53 +0100
TREGLINES-ST-MINVER,England,Cornwall,N,0,3,1850,1879,2020-10-22 00:21:29 +0100
TREHARRIS-SERVICE-RES,Wales,Glamorgan,N,0,6,1900,1960,2020-07-01 17:36:52 +0100
TREHERBERT-BUTE-COLLIERY,Wales,Glamorgan,Y,1,5,1880,1930,2020-09-14 15:36:13 +0100
TREHERBERT-TYN-Y-WAUN,Wales,Glamorgan,N,0,15,1890,1960,2020-07-01 17:36:52 +0100
TRENT-COLLEGE,England,Derbyshire,N,0,5,1860,1919,2020-09-06 16:32:17 +0100
TRESCO-ABBEY,England,Cornwall,Y,5,18,1850,1960,2020-07-08 14:36:05 +0100
TRING-BULBOURNE,England,Buckinghamshire,Y,1,7,1890,1960,2020-07-15 20:09:52 +0100
TRING-COWROAST-LOCK,England,Hertfordshire,Y,2,13,1850,1960,2020-10-03 18:14:30 +0100
TRING-PENDLEY-MANOR,England,Hertfordshire,Y,1,7,1890,1960,2020-10-13 14:23:27 +0100
TROON-COLLENAN-RES,Scotland,Ayrshire,Y,2,7,1890,1960,2020-07-08 14:36:05 +0100
TROUTBECK-THE-HOW,England,Westmorland,Y,2,7,1840,1960,2020-12-14 13:23:39 +0000
TROWBRIDGE-HOLBROOK-FARM,England,Wiltshire,Y,1,3,1840,1869,2020-12-13 23:08:23 +0000
TROWBRIDGE-RODNEY-HOUSE,England,Wiltshire,Y,1,3,1870,1899,2020-12-13 23:08:23 +0000
TROWBRIDGE-SUNNYSIDE,England,Wiltshire,Y,1,2,1860,1879,2020-12-13 23:08:23 +0000
TROWBRIDGE-WINGFIELD,England,Wiltshire,N,0,5,1850,1919,2020-09-07 16:31:53 +0100
TRURO-ALVERTON,England,Cornwall,N,0,2,1840,1859,2020-10-20 12:24:22 +0100
TRURO-KILLIOW,England,Cornwall,N,0,5,1890,1940,2020-07-13 15:11:13 +0100
TRURO-PENARTH,England,Cornwall,Y,1,5,1850,1899,2020-07-15 20:09:52 +0100
TRURO-ROYAL-INSTITUTION,England,Cornwall,Y,2,11,1820,1919,2020-07-08 14:36:05 +0100
TRURO-TREGOLLS,England,Cornwall,N,0,5,1910,1960,2020-07-13 15:11:13 +0100
TRURO-WW-LOWER-TREGURRA,England,Cornwall,Y,1,7,1890,1960,2020-07-15 20:09:52 +0100
TUAM-CASTLEHACKET,Ireland/Republic of Ireland,Galway,N,0,4,1880,1919,2020-08-05 08:51:20 +0100
TUAM-GARDENFIELD,Ireland/Republic of Ireland,Galway,Y,2,13,1870,1940,2020-10-03 18:14:30 +0100
TULLAMORE,Ireland/Republic of Ireland,King's County / Offaly,N,0,4,1850,1889,2020-07-01 17:36:52 +0100
TULLAMORE-ST-CATHERINES,Ireland/Republic of Ireland,King's County / Offaly,N,0,4,1890,1930,2020-07-01 17:36:52 +0100
TUNBRIDGE-PENSHURST-PLACE,England,Kent-stayed-Kent,Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
TUNBRIDGE-WELLS-BREDBURY,England,Kent-stayed-Kent,Y,1,4,1880,1919,2020-09-14 15:36:13 +0100
TUNBRIDGE-WELLS-COUSLEY-WOOD,England,Sussex,Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
TUNBRIDGE-WELLS-PEMBURY,England,Kent-stayed-Kent,Y,1,9,1870,1960,2020-07-08 14:36:05 +0100
TURNBERRY-LIGHTHOUSE,Scotland,Ayrshire,Y,1,7,1870,1940,2020-07-08 14:36:05 +0100
TURRIFF-FORGLEN-GDNS,Scotland,Banffshire,N,0,6,1900,1960,2020-07-08 09:55:21 +0100
TURVEY,England,"[CHOICE] Bedfordshire, Buckinghamshire",Y,2,6,1900,1960,2020-11-02 13:13:18 +0000
TWICKENHAM-SEWAGE-WORKS,England,Middlesex-stayed-Middlesex,Y,2,8,1890,1950,2020-07-15 11:08:31 +0100
TWYFORD-HARE-HATCH,England,Berkshire,N,0,3,1931,1960,2020-12-16 23:16:29 +0000
TWYFORD-PUMPING-STATION,England,Hampshire,Y,1,6,1900,1960,2020-07-15 20:09:52 +0100
TYDD-NORTH-LEVEL-SLUICE,England,Lincolnshire,Y,1,5,1910,1960,2020-11-16 23:16:55 +0000
TYDDYN-Y-GAREG-HENDRE-MUR,Wales,Merionethshire,Y,1,3,1931,1960,2020-12-16 13:13:01 +0000
TYNDRUM-PERTH,Scotland,Perthshire,Y,1,2,1850,1869,2020-12-11 17:08:20 +0000
TYNEMOUTH-COASTGUARD-STN,England,Northumberland,Y,2,6,1910,1960,2020-10-30 20:47:19 +0000
TYNEMOUTH-PIER-WORKS,England,Northumberland,Y,1,10,1860,1960,2020-10-20 00:02:18 +0100
TYNEMOUTH-WW-FONT-RES,England,Northumberland,Y,1,6,1900,1960,2020-10-30 20:47:19 +0000
UBLEY-ROOKERY-FARM,England,Somerset,N,0,5,1910,1960,2020-10-29 09:23:05 +0000
UCKFIELD,England,Sussex,Y,1,5,1840,1889,2020-07-08 14:36:05 +0100
UDIMORE-THE-WICK,England,Sussex,Y,2,5,1910,1960,2020-12-19 00:27:45 +0000
UIST-CEALLAN,Scotland,Inverness,Y,1,2,1860,1869,2021-01-12 20:43:39 +0000
UIST-LOCH-MADDY,Scotland,Inverness,Y,2,7,1860,1919,2020-07-08 14:36:05 +0100
ULCEBY-KILLINGHOLME,England,Lincolnshire,Y,1,3,1860,1889,2020-11-10 17:41:42 +0000
ULDALE-CHAPEL-HOUSE-RES,England,Cumberland,Y,1,6,1900,1960,2020-12-11 17:08:20 +0000
ULLAPOOL-INVERPOLLY-LODGE,Scotland,Ross and Cromarty,N,0,3,1900,1930,2020-12-09 18:10:58 +0000
ULLSCARF,England,Cumberland,Y,1,10,1870,1960,2020-10-03 18:14:30 +0100
ULLSWATER-HALLSTEADS,England,Cumberland,Y,2,23,1820,1940,2020-10-03 18:14:30 +0100
ULLSWATER-MARTINDALE-PARSONAGE,England,Westmorland,Y,1,2,1860,1879,2020-12-14 13:23:39 +0000
ULLSWATER-SHARROW-BAY,England,Westmorland,Y,2,10,1860,1940,2020-10-06 00:25:13 +0100
ULLSWATER-SWARTH-FELL,England,Westmorland,Y,2,6,1870,1909,2020-12-14 13:23:39 +0000
ULVERSTON,England,Lancashire,Y,1,3,1850,1879,2020-12-14 13:23:39 +0000
ULVERSTON-POAKA-BECK,England,Lancashire,Y,1,10,1860,1960,2020-07-08 14:36:05 +0100
ULVERSTON-URSWICK-VICARAGE,England,Lancashire,Y,1,5,1880,1930,2020-12-14 13:23:39 +0000
UPHALL-EIGHT,Scotland,West Lothian (Linlithgow),N,0,5,1910,1960,2020-10-29 09:23:05 +0000
UPHALL-MIDDLETON-HALL,Scotland,West Lothian (Linlithgow),Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
UPHALL-SEVEN,Scotland,West Lothian (Linlithgow),N,0,5,1910,1960,2020-10-29 09:23:05 +0000
UPLEATHAM,England,Yorkshire North Riding,N,0,3,1850,1879,2020-08-20 17:01:34 +0100
UPMINSTER,England,Essex,Y,2,6,1677,1886,2020-07-27 14:51:08 +0100
UPMINSTER-HALL,England,Essex,Y,2,7,1880,1930,2020-08-09 14:15:40 +0100
UPPER-CHAPEL-TYMAWR,Wales,Brecknockshire,N,0,6,1890,1950,2020-10-28 15:35:08 +0000
UPPER-FARG-MAIN-BANK,Scotland,Perthshire,Y,2,7,1910,1960,2020-12-11 17:08:20 +0000
UPPER-FARG-PLAINS,Scotland,Perthshire,Y,1,5,1910,1960,2020-12-11 17:08:20 +0000
UPPER-GLENGYLE,Scotland,Perthshire,Y,2,6,1910,1960,2020-11-10 17:41:42 +0000
UPPER-USK-1,Wales,Carmarthenshire,N,0,3,1931,1960,2020-12-16 23:16:29 +0000
UPPER-USK-2,Wales,Carmarthenshire,N,0,3,1931,1960,2020-12-16 23:16:29 +0000
UPPER-USK-3,Wales,Carmarthenshire,N,0,3,1931,1960,2020-12-16 23:16:29 +0000
UPPER-USK-4,Wales,Carmarthenshire,N,0,3,1931,1960,2020-12-16 23:16:29 +0000
UPPER-USK-5,Wales,Carmarthenshire,N,0,3,1931,1960,2020-12-16 23:16:29 +0000
UPPER-USK-6,Wales,Carmarthenshire,N,0,3,1931,1960,2020-12-16 23:16:29 +0000
UPPINGHAM-RIDLINGTON,England,Rutland,Y,1,5,1890,1940,2020-11-11 22:42:28 +0000
UPPINGHAM-WEST-DEYNE,England,Rutland,Y,1,3,1870,1899,2020-11-11 22:42:28 +0000
UPTON-ON-SEVERN-THE-EADES,England,Worcestershire,Y,1,6,1890,1950,2020-12-14 13:23:39 +0000
UPTON-ON-SEVERN-WILLOW-BANK,England,Worcestershire,Y,1,6,1880,1940,2020-12-14 13:23:39 +0000
UPWELL-MARMONT-PRIORY-LOCK,England,Cambridgeshire,Y,1,9,1870,1960,2020-07-08 14:36:05 +0100
UPWEY-FRIAR-WADDON,England,Dorset,Y,1,5,1910,1960,2020-07-15 20:09:52 +0100
UPWEY-HIGHER-WELL,England,Dorset,Y,1,6,1900,1960,2020-07-15 20:09:52 +0100
URMSTON-SEWAGE-WORKS,England,Lancashire,N,0,7,1890,1960,2020-07-08 14:36:05 +0100
USHENISH-SOUTH-UIST,Scotland,Inverness,Y,1,10,1850,1950,2020-07-08 14:36:05 +0100
UXBRIDGE-HAREFIELD-PARK,England,Middlesex-stayed-Middlesex,Y,1,5,1860,1909,2020-07-08 14:36:05 +0100
VALENTIA-MIX,Ireland/Republic of Ireland,Kerry,Y,4,10,1860,1930,2020-07-09 15:27:47 +0100
VALENTIA-OBSERVATORY,Ireland/Republic of Ireland,Kerry,Y,3,9,1880,1940,2020-07-08 14:36:05 +0100
VANGE-PUMPING-STATION,England,Essex,Y,1,6,1900,1960,2020-07-15 11:08:31 +0100
VENTNOR,England,Isle of Wight,Y,1,5,1820,1879,2020-07-15 20:09:52 +0100
VENTNOR-ROYAL-NATIONAL-HOSPITAL,England,Isle of Wight,Y,1,9,1870,1960,2020-07-08 14:36:05 +0100
VIRGINIA-WATER-ST-ANNS-HEATH,England,Surrey-stayed-Surrey,N,0,6,1890,1950,2020-07-31 15:48:44 +0100
VOELAS,Wales,Denbighshire,N,0,7,1900,1960,2020-07-09 21:03:41 +0100
VOWCHURCH-LADYWELL-HOUSE,England,Herefordshire,Y,1,6,1900,1960,2020-07-27 16:01:44 +0100
WADDINGTON-AIRFIELD,England,Lincolnshire,Y,2,3,1941,1960,2020-12-14 13:23:39 +0000
WADEBRIDGE-ST-BREOCK,England,Cornwall,Y,2,5,1820,1889,2020-09-14 15:36:13 +0100
WADEBRIDGE-TREHARROCK,England,Cornwall,Y,1,3,1850,1879,2020-07-15 20:09:52 +0100
WAKEFIELD-ALVERTHORPE-HALL,England,Yorkshire West Riding,N,0,3,1870,1899,2020-09-16 11:39:06 +0100
WAKEFIELD-FIELD-HEAD-RES,England,Yorkshire West Riding,N,0,6,1880,1940,2020-07-31 00:39:46 +0100
WAKEFIELD-HEATH,England,Yorkshire West Riding,Y,2,5,1677,1886,2020-12-14 13:23:39 +0000
WAKEFIELD-PRISON,England,Yorkshire West Riding,Y,1,8,1840,1919,2020-07-08 14:36:05 +0100
WAKEFIELD-WALTON,England,Yorkshire West Riding,N,0,8,1870,1950,2020-07-08 14:36:05 +0100
WALDRON-HEATHERDEN-HOUSE,England,Sussex,Y,1,4,1860,1899,2020-10-15 21:39:29 +0100
WALLACE-CLOSEBURN,Scotland,Dumfriesshire,Y,1,3,1850,1879,2020-08-09 14:15:40 +0100
WALLINGFORD-BLEWBURTON-HOUSE,England,Berkshire,Y,1,2,1870,1889,2020-11-11 15:26:25 +0000
WALLINGFORD-CASTLE,England,Berkshire,Y,1,9,1860,1950,2020-07-08 14:36:05 +0100
WALLINGFORD-STYLE-ACRE,England,Berkshire,Y,1,5,1910,1960,2020-11-11 15:26:25 +0000
WALSALL,England,Staffordshire,Y,1,4,1870,1909,2020-12-16 23:16:29 +0000
WALSALL-BESCOT-SEWAGE-FARM,England,Staffordshire,Y,2,7,1890,1960,2020-12-16 23:16:29 +0000
WALSALL-WEDNESBURY-SEWAGE-WKS,England,Staffordshire,Y,1,6,1890,1950,2020-12-19 00:27:45 +0000
WALSDEN-CALF-LEE,England,Yorkshire West Riding,N,0,8,1880,1960,2020-09-06 16:32:17 +0100
WALSDEN-RAMSDEN-HILL,England,Yorkshire West Riding,Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
WALSDEN-RAMSDEN-RES,England,Yorkshire West Riding,Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
WALSDEN-WARLAND-DRAIN,England,Yorkshire West Riding,N,0,6,1900,1960,2020-08-20 17:01:34 +0100
WALSDEN-WHITE-HOLME,England,Yorkshire West Riding,N,0,6,1900,1960,2020-07-31 00:39:46 +0100
WALSHAM-LE-WILLOWS,England,Suffolk,Y,1,6,1860,1919,2020-07-27 16:01:44 +0100
WALTHAM-ABBEY-GUNPOWDER-FACTORY,England,Essex,Y,1,10,1860,1960,2020-07-08 14:36:05 +0100
WALTHAM-ABBEY-PUMPING-STATION,England,Essex,Y,1,7,1890,1960,2020-07-08 14:36:05 +0100
WALTHAM-ABBEY-RAMMEY-MARSH,England,Middlesex-stayed-Middlesex,N,0,6,1900,1960,2020-12-14 19:25:52 +0000
WALTHAM-CROSS-SEWAGE-WORKS,England,Middlesex-stayed-Middlesex,Y,1,5,1910,1960,2020-10-19 12:11:50 +0100
WALTHAM-ON-THE-WOLDS,England,Leicestershire,Y,2,10,1870,1960,2020-07-15 20:09:52 +0100
WALTHAMSTOW-FERRY-LANE,England,Essex,Y,1,7,1890,1960,2020-07-08 14:36:05 +0100
WALTHAMSTOW-PROSPECT-HILL-LODGE,England,Essex,Y,1,3,1870,1899,2020-10-09 13:33:15 +0100
WALTON-LIVERPOOL,England,Lancashire,N,0,1,1677,1886,2020-07-07 14:03:05 +0100
WALTON-ON-NAZE,England,Essex,Y,3,5,1910,1960,2020-12-11 17:08:20 +0000
WANDSWORTH-PUTNEY-HEATH,England,Surrey-became-London,Y,1,7,1890,1960,2020-12-14 13:23:39 +0000
WANDSWORTH-SOUTHFIELDS-CORONATION-GDNS,England,Surrey-became-London,Y,1,5,1910,1960,2020-12-14 13:23:39 +0000
WANDSWORTH-STREATHAM-HILL-RES,England,Surrey-became-London,Y,1,5,1910,1960,2020-12-14 13:23:39 +0000
WANLOCKHEAD,Scotland,Dumfriesshire,Y,2,6,1850,1889,2020-10-16 21:22:23 +0100
WANSTEAD-RED-BRIDGE,England,Essex,Y,1,6,1900,1960,2020-07-27 16:01:44 +0100
WANSTROW,England,Somerset,N,0,5,1910,1960,2020-11-16 23:16:55 +0000
WANTAGE,England,Berkshire,Y,2,5,1860,1919,2020-11-11 15:26:25 +0000
WANTAGE-KITFORD-GDNS,England,Berkshire,N,0,4,1920,1960,2020-12-16 23:16:29 +0000
WANTAGE-LETCOMBE-REGIS,England,Berkshire,Y,1,4,1870,1909,2020-11-11 15:26:25 +0000
WARE-CHADWELL-SPRING,England,Hertfordshire,Y,1,5,1910,1960,2020-12-09 22:15:20 +0000
WARE-FANHAMS-HALL,England,Hertfordshire,Y,2,5,1880,1919,2020-10-13 14:23:27 +0100
WARE-GRAMMAR-SCHOOL,England,Hertfordshire,Y,1,6,1900,1960,2020-09-14 15:36:13 +0100
WARE-RED-HOUSE,England,Hertfordshire,Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
WAREHAM-BINNEGAR-HALL,England,Dorset,Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
WAREHAM-EAST-HOLME,England,Dorset,Y,1,6,1900,1960,2020-07-15 20:09:52 +0100
WAREHAM-FURZEBROOK,England,Dorset,N,0,3,1870,1899,2020-09-16 11:39:06 +0100
WAREHAM-SOUTH-STREET,England,Dorset,N,0,5,1880,1930,2020-07-31 15:48:44 +0100
WAREHAM-TRIGON,England,Dorset,N,0,7,1880,1960,2020-10-03 18:14:30 +0100
WARFIELD-JEALOTTS-HILL,England,Berkshire,N,0,4,1920,1960,2020-12-16 23:16:29 +0000
WARMINSTER-RYE-HILL,England,Wiltshire,N,0,6,1870,1930,2020-08-10 22:52:14 +0100
WARRENPOINT-SUMMER-HILL,Ireland/Northern Ireland,Down,N,0,4,1870,1909,2020-08-05 08:51:20 +0100
WARRINGTON,England,Lancashire,N,0,3,1840,1859,2020-10-07 15:46:25 +0100
WARRINGTON-CEMETERY,England,Lancashire,N,0,4,1870,1919,2020-09-07 16:31:53 +0100
WARRINGTON-CENTRAL-STATION,England,Lancashire,N,0,5,1880,1930,2020-07-07 14:03:05 +0100
WARRINGTON-HOWLEY,England,Lancashire,N,0,7,1890,1960,2020-07-07 14:03:05 +0100
WARWICK-BARFORD-RECTORY,England,Warwickshire,Y,1,6,1860,1919,2020-09-14 15:36:13 +0100
WARWICK-CASTLE-GDNS,England,Warwickshire,Y,1,6,1900,1960,2020-09-22 16:59:03 +0100
WARWICK-LONGBRIDGE,England,Warwickshire,Y,1,3,1860,1889,2020-10-12 23:15:37 +0100
WASHINGTON-GLEBE-MODERN-SCHOOL,England,Durham,Y,1,4,1920,1960,2021-01-12 20:43:39 +0000
WASHINGTON-SUNDERLAND,England,Durham,Y,1,2,1850,1869,2020-10-30 20:47:19 +0000
WASHINGTON-VICARAGE,England,Sussex,Y,1,5,1890,1940,2020-09-14 15:36:13 +0100
WASTDALE-HEAD,England,Cumberland,Y,3,7,1840,1899,2021-01-12 20:43:39 +0000
WATENDLATH,England,Cumberland,Y,3,7,1860,1960,2020-12-16 13:13:01 +0000
WATERFOOT-COWPE-RES,England,Lancashire,N,0,6,1910,1960,2020-10-29 09:23:05 +0000
WATERFORD,Ireland/Republic of Ireland,Waterford,Y,1,3,1840,1869,2020-07-08 14:36:05 +0100
WATERFORD-BROOK-LODGE,Ireland/Republic of Ireland,Waterford,Y,1,7,1870,1940,2020-07-08 14:36:05 +0100
WATERFORD-TYCOR-WW,Ireland/Republic of Ireland,Waterford,N,0,6,1880,1940,2020-08-05 08:51:20 +0100
WATERSHEDDLES-RES,England,Lancashire,N,0,9,1890,1960,2020-09-21 23:38:46 +0100
WATFORD-COLNE-VALLEY-WW,England,Hertfordshire,Y,1,7,1890,1960,2020-07-15 20:09:52 +0100
WATFORD-HOUSE,England,Hertfordshire,Y,1,4,1850,1889,2020-12-09 22:15:20 +0000
WATFORD-LONDON-ORPHAN-ASYLUM,England,Hertfordshire,Y,1,5,1880,1930,2020-12-09 22:15:20 +0000
WATFORD-OAKLANDS,England,Hertfordshire,Y,1,3,1870,1899,2020-12-09 22:15:20 +0000
WATH-UPON-DEARNE,England,Yorkshire West Riding,Y,3,13,1850,1960,2020-09-14 15:36:13 +0100
WATLINGTON-PYRTON-MANOR,England,Oxfordshire,Y,3,12,1880,1960,2020-07-08 14:36:05 +0100
WATTEN-HRS,Scotland,Caithness,Y,1,5,1870,1919,2020-10-09 13:33:15 +0100
WATTON,England,Norfolk,Y,1,7,1880,1950,2020-07-08 14:36:05 +0100
WAULK-GLEN,Scotland,Renfrewshire,Y,1,13,1840,1960,2020-07-08 14:36:05 +0100
WEALDSTONE-KODAK-WORKS,England,Middlesex-stayed-Middlesex,Y,1,4,1920,1960,2020-12-11 17:08:20 +0000
WEALDSTONE-SEWAGE-WORKS,England,Middlesex-stayed-Middlesex,Y,1,5,1900,1940,2020-12-11 17:08:20 +0000
WEARDALE-WW-HISEHOPE-RES,England,Durham,Y,1,4,1920,1960,2021-01-12 20:43:39 +0000
WEARDALE-WW-MILLSTONE-QUARRY,England,Durham,Y,1,7,1860,1930,2020-11-06 21:54:10 +0000
WEARDALE-WW-SHIELD-GREEN,England,Durham,Y,1,7,1860,1930,2020-10-30 20:47:19 +0000
WEARDALE-WW-SMIDDY-SHAW,England,Durham,Y,1,7,1890,1960,2020-12-11 17:08:20 +0000
WEARDALE-WW-TUNSTALL,England,Durham,Y,1,7,1890,1960,2020-10-30 20:47:19 +0000
WEARDALE-WW-WASKERLEY,England,Durham,Y,1,7,1890,1960,2020-10-30 20:47:19 +0000
WEARDALE-WW-WASKERLEY-1,England,Durham,Y,1,10,1860,1960,2020-07-08 14:36:05 +0100
WEARDALE-WW-WASKERLEY-3,England,Durham,Y,1,10,1860,1960,2020-10-30 20:47:19 +0000
WEARDALE-WW-WASKERLEY-6,England,Durham,Y,1,10,1860,1960,2020-10-30 20:47:19 +0000
WEARDALE-WW-WASKERLEY-PARK,England,Durham,Y,1,7,1860,1930,2020-10-30 20:47:19 +0000
WEDNESBURY-OCKER-HILL,England,Staffordshire,Y,1,7,1890,1960,2020-07-08 14:36:05 +0100
WEEDON-BECK,England,Northamptonshire,Y,1,2,1870,1889,2020-11-16 23:16:55 +0000
WEEDON-BECK-VICARAGE,England,Northamptonshire,Y,1,2,1860,1879,2020-11-16 23:16:55 +0000
WEEDON-LICHBOROUGH,England,Northamptonshire,Y,1,5,1880,1930,2020-11-16 23:16:55 +0000
WELBECK-ABBEY,England,Nottinghamshire,Y,1,16,1677,1960,2020-07-08 14:36:05 +0100
WELBOURN,England,Lincolnshire,Y,2,6,1870,1919,2020-12-14 13:23:39 +0000
WELBURN-SCHOOL,England,Yorkshire North Riding,N,0,5,1910,1960,2020-12-14 19:25:52 +0000
WELLING-BEXLEY-HEATH,England,Kent-stayed-Kent,Y,1,2,1850,1869,2020-10-28 22:39:56 +0000
WELLINGBOROUGH-BUSHFIELD-WW,England,Northamptonshire,Y,1,5,1910,1960,2020-11-16 23:16:55 +0000
WELLINGBOROUGH-SEWAGE-WORKS,England,Northamptonshire,Y,1,5,1910,1960,2020-11-16 23:16:55 +0000
WELLINGBOROUGH-SWANSPOOL,England,Northamptonshire,Y,2,17,1860,1960,2020-10-06 14:43:35 +0100
WELLINGORE,England,Lincolnshire,Y,2,5,1910,1960,2021-01-12 20:43:39 +0000
WELLINGTON-ALLSCOTT,England,Shropshire,Y,1,3,1931,1960,2020-10-13 12:47:16 +0100
WELLINGTON-COLLEGE,England,Berkshire,Y,1,9,1880,1960,2020-11-06 11:36:45 +0000
WELLINGTON-SUNNYSIDE,England,Somerset,Y,1,3,1870,1899,2020-12-13 23:08:23 +0000
WELLINGTON-WW-WREKIN-RES,England,Shropshire,Y,1,5,1910,1960,2020-10-03 18:14:30 +0100
WELLS-WOOKEY-HOLE-PAPER-MILLS,England,Somerset,N,0,6,1900,1960,2020-08-20 17:01:34 +0100
WELSHPOOL-COUNTY-SCHOOL,Wales,Montgomeryshire,Y,1,6,1900,1960,2020-11-06 11:36:45 +0000
WELSHPOOL-FRON-LLWYD,Wales,Montgomeryshire,Y,1,6,1900,1960,2020-11-06 11:36:45 +0000
WELSHPOOL-POOL-QUAY,Wales,Montgomeryshire,Y,1,3,1880,1909,2020-11-06 11:36:45 +0000
WELSHPOOL-POWYS-CASTLE,Wales,Montgomeryshire,Y,1,3,1870,1899,2020-11-06 11:36:45 +0000
WELWYN-BRIDGE-HOUSE,England,Hertfordshire,Y,1,3,1890,1919,2020-12-09 22:15:20 +0000
WELWYN-CODICOTE-LODGE,England,Hertfordshire,Y,1,5,1910,1960,2020-12-09 22:15:20 +0000
